utc_date,utc_timestamp,local_date,local_timestamp,country_name,price_area,country_code,market_program_name,auction_type,currency_code,PTU_length,Day-ahead Energy Price
2023-01-19,2023-01-19 21:00:00,2023-01-19,2023-01-19 23:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,119
2023-01-19,2023-01-19 22:00:00,2023-01-20,2023-01-20 00:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,106.2099991
2023-01-19,2023-01-19 23:00:00,2023-01-20,2023-01-20 01:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,97.88999939
2023-01-20,2023-01-20 00:00:00,2023-01-20,2023-01-20 02:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,89.93000031
2023-01-20,2023-01-20 01:00:00,2023-01-20,2023-01-20 03:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,84.48999786
2023-01-20,2023-01-20 02:00:00,2023-01-20,2023-01-20 04:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,82.69000244
2023-01-20,2023-01-20 03:00:00,2023-01-20,2023-01-20 05:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,84.12999725
2023-01-20,2023-01-20 04:00:00,2023-01-20,2023-01-20 06:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,89.94999695
2023-01-20,2023-01-20 05:00:00,2023-01-20,2023-01-20 07:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,149.3800049
2023-01-20,2023-01-20 06:00:00,2023-01-20,2023-01-20 08:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,149.9400024
2023-01-20,2023-01-20 07:00:00,2023-01-20,2023-01-20 09:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,151.8999939
2023-01-20,2023-01-20 08:00:00,2023-01-20,2023-01-20 10:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,159.9900055
2023-01-20,2023-01-20 09:00:00,2023-01-20,2023-01-20 11:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,159.9900055
2023-01-20,2023-01-20 10:00:00,2023-01-20,2023-01-20 12:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,159.9900055
2023-01-20,2023-01-20 11:00:00,2023-01-20,2023-01-20 13:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,138.9799957
2023-01-20,2023-01-20 12:00:00,2023-01-20,2023-01-20 14:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,107.5199966
2023-01-20,2023-01-20 13:00:00,2023-01-20,2023-01-20 15:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,115.5
2023-01-20,2023-01-20 14:00:00,2023-01-20,2023-01-20 16:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,149.6600037
2023-01-20,2023-01-20 15:00:00,2023-01-20,2023-01-20 17:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,149.6900024
2023-01-20,2023-01-20 16:00:00,2023-01-20,2023-01-20 18:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,142.6100006
2023-01-20,2023-01-20 17:00:00,2023-01-20,2023-01-20 19:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,132.9400024
2023-01-20,2023-01-20 18:00:00,2023-01-20,2023-01-20 20:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,107.7600021
2023-01-20,2023-01-20 19:00:00,2023-01-20,2023-01-20 21:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,97.22000122
2023-01-20,2023-01-20 20:00:00,2023-01-20,2023-01-20 22:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,89.55000305
2023-01-20,2023-01-20 21:00:00,2023-01-20,2023-01-20 23:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,81.26999664
2023-01-20,2023-01-20 22:00:00,2023-01-21,2023-01-21 00:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,74.95999908
2023-01-20,2023-01-20 23:00:00,2023-01-21,2023-01-21 01:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,68.76000214
2023-01-21,2023-01-21 00:00:00,2023-01-21,2023-01-21 02:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,66.98000336
2023-01-21,2023-01-21 01:00:00,2023-01-21,2023-01-21 03:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,67.40000153
2023-01-21,2023-01-21 02:00:00,2023-01-21,2023-01-21 04:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,68.51999664
2023-01-21,2023-01-21 03:00:00,2023-01-21,2023-01-21 05:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,69.22000122
2023-01-21,2023-01-21 04:00:00,2023-01-21,2023-01-21 06:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,69.73000336
2023-01-21,2023-01-21 05:00:00,2023-01-21,2023-01-21 07:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,69.91000366
2023-01-21,2023-01-21 06:00:00,2023-01-21,2023-01-21 08:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,96.37999725
2023-01-21,2023-01-21 07:00:00,2023-01-21,2023-01-21 09:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,142.8399963
2023-01-21,2023-01-21 08:00:00,2023-01-21,2023-01-21 10:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,166.3399963
2023-01-21,2023-01-21 09:00:00,2023-01-21,2023-01-21 11:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,161.2899933
2023-01-21,2023-01-21 10:00:00,2023-01-21,2023-01-21 12:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,151.9199982
2023-01-21,2023-01-21 11:00:00,2023-01-21,2023-01-21 13:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,142.8899994
2023-01-21,2023-01-21 12:00:00,2023-01-21,2023-01-21 14:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,131.0599976
2023-01-21,2023-01-21 13:00:00,2023-01-21,2023-01-21 15:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,131.2200012
2023-01-21,2023-01-21 14:00:00,2023-01-21,2023-01-21 16:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,132.6399994
2023-01-21,2023-01-21 15:00:00,2023-01-21,2023-01-21 17:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,140.7599945
2023-01-21,2023-01-21 16:00:00,2023-01-21,2023-01-21 18:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,173.9199982
2023-01-21,2023-01-21 17:00:00,2023-01-21,2023-01-21 19:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,174.6000061
2023-01-21,2023-01-21 18:00:00,2023-01-21,2023-01-21 20:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,140.0800018
2023-01-21,2023-01-21 19:00:00,2023-01-21,2023-01-21 21:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,134.5099945
2023-01-21,2023-01-21 20:00:00,2023-01-21,2023-01-21 22:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,129.3399963
2023-01-21,2023-01-21 21:00:00,2023-01-21,2023-01-21 23:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,107.8700027
2023-01-21,2023-01-21 22:00:00,2023-01-22,2023-01-22 00:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,89.91999817
2023-01-21,2023-01-21 23:00:00,2023-01-22,2023-01-22 01:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,79.40000153
2023-01-22,2023-01-22 00:00:00,2023-01-22,2023-01-22 02:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,79.16999817
2023-01-22,2023-01-22 01:00:00,2023-01-22,2023-01-22 03:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,73.05999756
2023-01-22,2023-01-22 02:00:00,2023-01-22,2023-01-22 04:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,71.44999695
2023-01-22,2023-01-22 03:00:00,2023-01-22,2023-01-22 05:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,70.01000214
2023-01-22,2023-01-22 04:00:00,2023-01-22,2023-01-22 06:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,62.59000015
2023-01-22,2023-01-22 05:00:00,2023-01-22,2023-01-22 07:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,61.41999817
2023-01-22,2023-01-22 06:00:00,2023-01-22,2023-01-22 08:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,64.91999817
2023-01-22,2023-01-22 07:00:00,2023-01-22,2023-01-22 09:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,64.37000275
2023-01-22,2023-01-22 08:00:00,2023-01-22,2023-01-22 10:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,64.41000366
2023-01-22,2023-01-22 09:00:00,2023-01-22,2023-01-22 11:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,67.55000305
2023-01-22,2023-01-22 10:00:00,2023-01-22,2023-01-22 12:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,74.01999664
2023-01-22,2023-01-22 11:00:00,2023-01-22,2023-01-22 13:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,71.59999847
2023-01-22,2023-01-22 12:00:00,2023-01-22,2023-01-22 14:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,64.98000336
2023-01-22,2023-01-22 13:00:00,2023-01-22,2023-01-22 15:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,75.08999634
2023-01-22,2023-01-22 14:00:00,2023-01-22,2023-01-22 16:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,79.97000122
2023-01-22,2023-01-22 15:00:00,2023-01-22,2023-01-22 17:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,58.79000092
2023-01-22,2023-01-22 16:00:00,2023-01-22,2023-01-22 18:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,63.22999954
2023-01-22,2023-01-22 17:00:00,2023-01-22,2023-01-22 19:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,78.93000031
2023-01-22,2023-01-22 18:00:00,2023-01-22,2023-01-22 20:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,64.94999695
2023-01-22,2023-01-22 19:00:00,2023-01-22,2023-01-22 21:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,53.88999939
2023-01-22,2023-01-22 20:00:00,2023-01-22,2023-01-22 22:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,55.47999954
2023-01-22,2023-01-22 21:00:00,2023-01-22,2023-01-22 23:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,53.41999817
2023-01-22,2023-01-22 22:00:00,2023-01-23,2023-01-23 00:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,50.79000092
2023-01-22,2023-01-22 23:00:00,2023-01-23,2023-01-23 01:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,47.63000107
2023-01-23,2023-01-23 00:00:00,2023-01-23,2023-01-23 02:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,46.84999847
2023-01-23,2023-01-23 01:00:00,2023-01-23,2023-01-23 03:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,47.40000153
2023-01-23,2023-01-23 02:00:00,2023-01-23,2023-01-23 04:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,48.02999878
2023-01-23,2023-01-23 03:00:00,2023-01-23,2023-01-23 05:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,48.95000076
2023-01-23,2023-01-23 04:00:00,2023-01-23,2023-01-23 06:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,58.63000107
2023-01-23,2023-01-23 05:00:00,2023-01-23,2023-01-23 07:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,71.94000244
2023-01-23,2023-01-23 06:00:00,2023-01-23,2023-01-23 08:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,108.3300018
2023-01-23,2023-01-23 07:00:00,2023-01-23,2023-01-23 09:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,99.61000061
2023-01-23,2023-01-23 08:00:00,2023-01-23,2023-01-23 10:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,88.20999908
2023-01-23,2023-01-23 09:00:00,2023-01-23,2023-01-23 11:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,95.08000183
2023-01-23,2023-01-23 10:00:00,2023-01-23,2023-01-23 12:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,105.0100021
2023-01-23,2023-01-23 11:00:00,2023-01-23,2023-01-23 13:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,105.0100021
2023-01-23,2023-01-23 12:00:00,2023-01-23,2023-01-23 14:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,88.26000214
2023-01-23,2023-01-23 13:00:00,2023-01-23,2023-01-23 15:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,86.41000366
2023-01-23,2023-01-23 14:00:00,2023-01-23,2023-01-23 16:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,115.1999969
2023-01-23,2023-01-23 15:00:00,2023-01-23,2023-01-23 17:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,123.2900009
2023-01-23,2023-01-23 16:00:00,2023-01-23,2023-01-23 18:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,122.6399994
2023-01-23,2023-01-23 17:00:00,2023-01-23,2023-01-23 19:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,123.2900009
2023-01-23,2023-01-23 18:00:00,2023-01-23,2023-01-23 20:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,114.4000015
2023-01-23,2023-01-23 19:00:00,2023-01-23,2023-01-23 21:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,70.73000336
2023-01-23,2023-01-23 20:00:00,2023-01-23,2023-01-23 22:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,50.93000031
2023-01-23,2023-01-23 21:00:00,2023-01-23,2023-01-23 23:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,46.29000092
2023-01-23,2023-01-23 22:00:00,2023-01-24,2023-01-24 00:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,41.77000046
2023-01-23,2023-01-23 23:00:00,2023-01-24,2023-01-24 01:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,27.54000092
2023-01-24,2023-01-24 00:00:00,2023-01-24,2023-01-24 02:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,27.35000038
2023-01-24,2023-01-24 01:00:00,2023-01-24,2023-01-24 03:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,27.36000061
2023-01-24,2023-01-24 02:00:00,2023-01-24,2023-01-24 04:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,27.59000015
2023-01-24,2023-01-24 03:00:00,2023-01-24,2023-01-24 05:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,28.20999908
2023-01-24,2023-01-24 04:00:00,2023-01-24,2023-01-24 06:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,30.51000023
2023-01-24,2023-01-24 05:00:00,2023-01-24,2023-01-24 07:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,52.06000137
2023-01-24,2023-01-24 06:00:00,2023-01-24,2023-01-24 08:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,134.5899963
2023-01-24,2023-01-24 07:00:00,2023-01-24,2023-01-24 09:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,123.2900009
2023-01-24,2023-01-24 08:00:00,2023-01-24,2023-01-24 10:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,195.0599976
2023-01-24,2023-01-24 09:00:00,2023-01-24,2023-01-24 11:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,231.0200043
2023-01-24,2023-01-24 10:00:00,2023-01-24,2023-01-24 12:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,222.8500061
2023-01-24,2023-01-24 11:00:00,2023-01-24,2023-01-24 13:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,219.1100006
2023-01-24,2023-01-24 12:00:00,2023-01-24,2023-01-24 14:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,207.1600037
2023-01-24,2023-01-24 13:00:00,2023-01-24,2023-01-24 15:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,208.6100006
2023-01-24,2023-01-24 14:00:00,2023-01-24,2023-01-24 16:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,210.7899933
2023-01-24,2023-01-24 15:00:00,2023-01-24,2023-01-24 17:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,217.3899994
2023-01-24,2023-01-24 16:00:00,2023-01-24,2023-01-24 18:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,242
2023-01-24,2023-01-24 17:00:00,2023-01-24,2023-01-24 19:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,141.0200043
2023-01-24,2023-01-24 18:00:00,2023-01-24,2023-01-24 20:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,82.59999847
2023-01-24,2023-01-24 19:00:00,2023-01-24,2023-01-24 21:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,28.62000084
2023-01-24,2023-01-24 20:00:00,2023-01-24,2023-01-24 22:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,27.23999977
2023-01-24,2023-01-24 21:00:00,2023-01-24,2023-01-24 23:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,25.04999924
2023-01-24,2023-01-24 22:00:00,2023-01-25,2023-01-25 00:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,20.70000076
2023-01-24,2023-01-24 23:00:00,2023-01-25,2023-01-25 01:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,13.55000019
2023-01-25,2023-01-25 00:00:00,2023-01-25,2023-01-25 02:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,9
2023-01-25,2023-01-25 01:00:00,2023-01-25,2023-01-25 03:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,4.579999924
2023-01-25,2023-01-25 02:00:00,2023-01-25,2023-01-25 04:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,4.099999905
2023-01-25,2023-01-25 03:00:00,2023-01-25,2023-01-25 05:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,6.079999924
2023-01-25,2023-01-25 04:00:00,2023-01-25,2023-01-25 06:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,11.18000031
2023-01-25,2023-01-25 05:00:00,2023-01-25,2023-01-25 07:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,25.98999977
2023-01-25,2023-01-25 06:00:00,2023-01-25,2023-01-25 08:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,27.92000008
2023-01-25,2023-01-25 07:00:00,2023-01-25,2023-01-25 09:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,29.17000008
2023-01-25,2023-01-25 08:00:00,2023-01-25,2023-01-25 10:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,29.38999939
2023-01-25,2023-01-25 09:00:00,2023-01-25,2023-01-25 11:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,29.12000084
2023-01-25,2023-01-25 10:00:00,2023-01-25,2023-01-25 12:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,29.06999969
2023-01-25,2023-01-25 11:00:00,2023-01-25,2023-01-25 13:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,28.48999977
2023-01-25,2023-01-25 12:00:00,2023-01-25,2023-01-25 14:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,28.14999962
2023-01-25,2023-01-25 13:00:00,2023-01-25,2023-01-25 15:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,28.62000084
2023-01-25,2023-01-25 14:00:00,2023-01-25,2023-01-25 16:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,29.06999969
2023-01-25,2023-01-25 15:00:00,2023-01-25,2023-01-25 17:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,29.97999954
2023-01-25,2023-01-25 16:00:00,2023-01-25,2023-01-25 18:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,30.77000046
2023-01-25,2023-01-25 17:00:00,2023-01-25,2023-01-25 19:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,32.02000046
2023-01-25,2023-01-25 18:00:00,2023-01-25,2023-01-25 20:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,31.86000061
2023-01-25,2023-01-25 19:00:00,2023-01-25,2023-01-25 21:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,31.53000069
2023-01-25,2023-01-25 20:00:00,2023-01-25,2023-01-25 22:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,33.04999924
2023-01-25,2023-01-25 21:00:00,2023-01-25,2023-01-25 23:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,31.20999908
2023-01-25,2023-01-25 22:00:00,2023-01-26,2023-01-26 00:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,30.01000023
2023-01-25,2023-01-25 23:00:00,2023-01-26,2023-01-26 01:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,38.81999969
2023-01-26,2023-01-26 00:00:00,2023-01-26,2023-01-26 02:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,39.95999908
2023-01-26,2023-01-26 01:00:00,2023-01-26,2023-01-26 03:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,39.99000168
2023-01-26,2023-01-26 02:00:00,2023-01-26,2023-01-26 04:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,39.72999954
2023-01-26,2023-01-26 03:00:00,2023-01-26,2023-01-26 05:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,40
2023-01-26,2023-01-26 04:00:00,2023-01-26,2023-01-26 06:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,45.04000092
2023-01-26,2023-01-26 05:00:00,2023-01-26,2023-01-26 07:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,94.91000366
2023-01-26,2023-01-26 06:00:00,2023-01-26,2023-01-26 08:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,126.9400024
2023-01-26,2023-01-26 07:00:00,2023-01-26,2023-01-26 09:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,130.2100067
2023-01-26,2023-01-26 08:00:00,2023-01-26,2023-01-26 10:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,129.6100006
2023-01-26,2023-01-26 09:00:00,2023-01-26,2023-01-26 11:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,131.2200012
2023-01-26,2023-01-26 10:00:00,2023-01-26,2023-01-26 12:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,131.2100067
2023-01-26,2023-01-26 11:00:00,2023-01-26,2023-01-26 13:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,131.6799927
2023-01-26,2023-01-26 12:00:00,2023-01-26,2023-01-26 14:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,126.2300034
2023-01-26,2023-01-26 13:00:00,2023-01-26,2023-01-26 15:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,124.25
2023-01-26,2023-01-26 14:00:00,2023-01-26,2023-01-26 16:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,130.7599945
2023-01-26,2023-01-26 15:00:00,2023-01-26,2023-01-26 17:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,133.0099945
2023-01-26,2023-01-26 16:00:00,2023-01-26,2023-01-26 18:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,134.3399963
2023-01-26,2023-01-26 17:00:00,2023-01-26,2023-01-26 19:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,134.7899933
2023-01-26,2023-01-26 18:00:00,2023-01-26,2023-01-26 20:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,130.0299988
2023-01-26,2023-01-26 19:00:00,2023-01-26,2023-01-26 21:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,110.2799988
2023-01-26,2023-01-26 20:00:00,2023-01-26,2023-01-26 22:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,106.5299988
2023-01-26,2023-01-26 21:00:00,2023-01-26,2023-01-26 23:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,69.01000214
2023-01-26,2023-01-26 22:00:00,2023-01-27,2023-01-27 00:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,61.08000183
2023-01-26,2023-01-26 23:00:00,2023-01-27,2023-01-27 01:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,78.55999756
2023-01-27,2023-01-27 00:00:00,2023-01-27,2023-01-27 02:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,81.91000366
2023-01-27,2023-01-27 01:00:00,2023-01-27,2023-01-27 03:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,91.55999756
2023-01-27,2023-01-27 02:00:00,2023-01-27,2023-01-27 04:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,94.95999908
2023-01-27,2023-01-27 03:00:00,2023-01-27,2023-01-27 05:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,109.4199982
2023-01-27,2023-01-27 04:00:00,2023-01-27,2023-01-27 06:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,123.1900024
2023-01-27,2023-01-27 05:00:00,2023-01-27,2023-01-27 07:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,147.3899994
2023-01-27,2023-01-27 06:00:00,2023-01-27,2023-01-27 08:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,176.1000061
2023-01-27,2023-01-27 07:00:00,2023-01-27,2023-01-27 09:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,195
2023-01-27,2023-01-27 08:00:00,2023-01-27,2023-01-27 10:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,192.4700012
2023-01-27,2023-01-27 09:00:00,2023-01-27,2023-01-27 11:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,160
2023-01-27,2023-01-27 10:00:00,2023-01-27,2023-01-27 12:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,154.9299927
2023-01-27,2023-01-27 11:00:00,2023-01-27,2023-01-27 13:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,159.9900055
2023-01-27,2023-01-27 12:00:00,2023-01-27,2023-01-27 14:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,149.9799957
2023-01-27,2023-01-27 13:00:00,2023-01-27,2023-01-27 15:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,123.2900009
2023-01-27,2023-01-27 14:00:00,2023-01-27,2023-01-27 16:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,99.45999908
2023-01-27,2023-01-27 15:00:00,2023-01-27,2023-01-27 17:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,85.01000214
2023-01-27,2023-01-27 16:00:00,2023-01-27,2023-01-27 18:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,117.8199997
2023-01-27,2023-01-27 17:00:00,2023-01-27,2023-01-27 19:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,121.7300034
2023-01-27,2023-01-27 18:00:00,2023-01-27,2023-01-27 20:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,77.41000366
2023-01-27,2023-01-27 19:00:00,2023-01-27,2023-01-27 21:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,43.74000168
2023-01-27,2023-01-27 20:00:00,2023-01-27,2023-01-27 22:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,49.52000046
2023-01-27,2023-01-27 21:00:00,2023-01-27,2023-01-27 23:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,31.94000053
